,Unnamed: 0,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
142,142,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
143,143,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
144,144,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
145,145,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
146,146,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
147,147,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
148,148,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
149,149,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
150,150,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
151,151,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
152,152,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
153,153,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
154,154,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
155,155,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
156,156,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
157,157,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
158,158,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
159,159,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
160,160,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
161,161,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
162,162,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
163,163,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
164,164,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
165,165,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
166,166,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
167,167,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
168,168,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
169,169,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
170,170,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
171,171,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
172,172,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
173,173,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
174,174,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
175,175,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
176,176,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
177,177,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
178,178,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
179,179,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
180,180,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
181,181,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
182,182,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
183,183,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
184,184,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
185,185,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
186,186,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
187,187,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
188,188,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
189,189,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
190,190,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
191,191,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
192,192,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
193,193,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
194,194,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
195,195,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
196,196,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
197,197,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
198,198,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
199,199,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
200,200,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
201,201,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
202,202,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
203,203,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
204,204,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
205,205,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
206,206,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
207,207,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
208,208,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
209,209,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
210,210,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
211,211,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
212,212,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
213,213,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
214,214,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
215,215,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
216,216,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
217,217,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
218,218,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
219,219,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
220,220,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
221,221,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
222,222,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
223,223,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
224,224,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
225,225,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
226,226,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
227,227,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
228,228,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
229,229,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
230,230,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
231,231,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
232,232,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
233,233,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
234,234,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
235,235,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
236,236,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
237,237,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
238,238,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
239,239,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
240,240,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
241,241,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
242,242,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
243,243,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
244,244,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
245,245,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
246,246,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
247,247,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
248,248,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
249,249,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
250,250,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
251,251,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
252,252,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
253,253,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
254,254,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
255,255,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
256,256,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
257,257,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
258,258,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
259,259,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
260,260,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
261,261,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
262,262,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
263,263,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
264,264,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
265,265,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
266,266,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
267,267,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
268,268,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
269,269,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
270,270,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
271,271,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
272,272,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
273,273,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
274,274,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
275,275,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
276,276,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
277,277,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
278,278,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
279,279,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
280,280,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
281,281,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
282,282,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
283,283,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
284,284,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
285,285,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
286,286,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
287,287,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
288,288,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
289,289,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
290,290,8 Robertson Street," 435,500 ", Aug 2020,0," 285,000 ", Mar 2011, 330 , Jan 2019,650,0.0,3,1,2,thomson
291,291,2/5 Barling Court," 390,000 ", Aug 2020,0, ,, ,,201,0.0,0,0,0,thomson
292,292,1 Olney Avenue," 420,000 ", Jul 2020,0, ,, 335 , Nov 2018,644,0.0,3,1,1,thomson
293,293,37 Winstanley Road," 438,000 ", May 2020,0," 110,000 ", Oct 1991, ,,539,0.0,3,0,0,thomson
294,294,12 Tamlyn Street," 366,500 ", May 2020,0," 225,000 ", Dec 2008, 315 , Dec 2018,186,0.0,2,1,1,thomson
295,295,10 Olney Avenue," 370,000 ", Apr 2020,0," 180,000 ", Dec 2004, 240 , Mar 2010,543,0.0,3,1,1,thomson
296,296,148 Boundary Road," 395,000 ", 18 Mar 2020,1," 300,000 ", Feb 2000, 285 , May 2017,613,0.0,3,1,1,thomson
297,297,2/25 Helmer Crescent," 400,000 ", Mar 2020,0," 308,000 ", Feb 2016, 310 , Sep 2015,294,0.0,2,1,1,thomson
298,298,141 St Albans Road," 535,000 ", Mar 2020,0, ,, ,,539,0.0,3,1,1,thomson
299,299,2 Callander Street," 413,000 ", 29 Feb 2020,1," 235,000 ", Sep 2011, 340 , Jun 2020,605,0.0,3,1,2,thomson
0,0,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
1,1,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
2,2,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
3,3,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
4,4,3 Walsgott Street," 550,000 ", Jul 2020,0," 380,000 ", Apr 2019, ,, 646  ,153.0,4,3,5,northgeelong
5,5,42 Guthrie Avenue," 630,000 ", Jul 2020,0," 81,000 ", Dec 1999, 280 , Apr 2011, 458 ,,3,1,1,northgeelong
6,6,25 Edols Street," 515,000 ", 27 Jun 2020,1, ,, ,," 1,012 ",,0,0,0,northgeelong
7,7,25 Dobie Court," 337,500 ", Jun 2020,0," 237,500 ", Jul 2017, ,, 320 ,,0,0,0,northgeelong
8,8,29 Dobie Court," 670,000 ", Jun 2020,0," 230,000 ", Mar 2012, 580 , Sep 2019, 320 ,,4,2,2,northgeelong
9,9,1/7 Saywell Street," 460,000 ", Jun 2020,0," 295,000 ", Dec 2010, ,, 300  ,105.0,0,0,0,northgeelong
10,10,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
11,11,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
12,12,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
13,13,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
14,14,3 Walsgott Street," 550,000 ", Jul 2020,0," 380,000 ", Apr 2019, ,, 646  ,153.0,4,3,5,northgeelong
15,15,42 Guthrie Avenue," 630,000 ", Jul 2020,0," 81,000 ", Dec 1999, 280 , Apr 2011, 458 ,,3,1,1,northgeelong
16,16,25 Edols Street," 515,000 ", 27 Jun 2020,1, ,, ,," 1,012 ",,0,0,0,northgeelong
17,17,25 Dobie Court," 337,500 ", Jun 2020,0," 237,500 ", Jul 2017, ,, 320 ,,0,0,0,northgeelong
18,18,29 Dobie Court," 670,000 ", Jun 2020,0," 230,000 ", Mar 2012, 580 , Sep 2019, 320 ,,4,2,2,northgeelong
19,19,1/7 Saywell Street," 460,000 ", Jun 2020,0," 295,000 ", Dec 2010, ,, 300  ,105.0,0,0,0,northgeelong
20,20,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
21,21,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
22,22,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
23,23,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
24,24,3 Walsgott Street," 550,000 ", Jul 2020,0," 380,000 ", Apr 2019, ,, 646  ,153.0,4,3,5,northgeelong
25,25,42 Guthrie Avenue," 630,000 ", Jul 2020,0," 81,000 ", Dec 1999, 280 , Apr 2011, 458 ,,3,1,1,northgeelong
26,26,25 Edols Street," 515,000 ", 27 Jun 2020,1, ,, ,," 1,012 ",,0,0,0,northgeelong
27,27,25 Dobie Court," 337,500 ", Jun 2020,0," 237,500 ", Jul 2017, ,, 320 ,,0,0,0,northgeelong
28,28,29 Dobie Court," 670,000 ", Jun 2020,0," 230,000 ", Mar 2012, 580 , Sep 2019, 320 ,,4,2,2,northgeelong
29,29,1/7 Saywell Street," 460,000 ", Jun 2020,0," 295,000 ", Dec 2010, ,, 300  ,105.0,0,0,0,northgeelong
30,30,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
31,31,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
32,32,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
33,33,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
34,34,3 Walsgott Street," 550,000 ", Jul 2020,0," 380,000 ", Apr 2019, ,, 646  ,153.0,4,3,5,northgeelong
35,35,42 Guthrie Avenue," 630,000 ", Jul 2020,0," 81,000 ", Dec 1999, 280 , Apr 2011, 458 ,,3,1,1,northgeelong
36,36,25 Edols Street," 515,000 ", 27 Jun 2020,1, ,, ,," 1,012 ",,0,0,0,northgeelong
37,37,25 Dobie Court," 337,500 ", Jun 2020,0," 237,500 ", Jul 2017, ,, 320 ,,0,0,0,northgeelong
38,38,29 Dobie Court," 670,000 ", Jun 2020,0," 230,000 ", Mar 2012, 580 , Sep 2019, 320 ,,4,2,2,northgeelong
39,39,1/7 Saywell Street," 460,000 ", Jun 2020,0," 295,000 ", Dec 2010, ,, 300  ,105.0,0,0,0,northgeelong
40,40,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
41,41,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
42,42,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
43,43,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
44,44,3 Walsgott Street," 550,000 ", Jul 2020,0," 380,000 ", Apr 2019, ,, 646  ,153.0,4,3,5,northgeelong
45,45,42 Guthrie Avenue," 630,000 ", Jul 2020,0," 81,000 ", Dec 1999, 280 , Apr 2011, 458 ,,3,1,1,northgeelong
46,46,25 Edols Street," 515,000 ", 27 Jun 2020,1, ,, ,," 1,012 ",,0,0,0,northgeelong
47,47,25 Dobie Court," 337,500 ", Jun 2020,0," 237,500 ", Jul 2017, ,, 320 ,,0,0,0,northgeelong
48,48,29 Dobie Court," 670,000 ", Jun 2020,0," 230,000 ", Mar 2012, 580 , Sep 2019, 320 ,,4,2,2,northgeelong
49,49,1/7 Saywell Street," 460,000 ", Jun 2020,0," 295,000 ", Dec 2010, ,, 300  ,105.0,0,0,0,northgeelong
50,50,122 Thompson Road," 442,000 ", Aug 2020,0, ,, 310 , May 2017, 647 ,,3,1,2,northgeelong
51,51,51 Saywell Street," 547,000 ", Aug 2020,0," 410,000 ", Sep 2015, ,, 674 ,,3,1,3,northgeelong
52,52,2/26 Kerr Street," 400,000 ", Aug 2020,0," 233,000 ", Sep 2012, ,, 338  ,92.0,0,0,0,northgeelong
53,53,11 Balfour Street," 790,000 ", Aug 2020,0," 650,000 ", Aug 2017, ,, 375  ,261.0,0,0,0,northgeelong
