,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
55249,3456993.0,T20170008646,ABS to receive accident,Finished,28/4/2017,22.50.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,No,317150.0,144.36746000000002,-38.17933,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2444575.144,2368934.682,3.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
55378,3457122.0,T20170009500,ABS to receive accident,Finished,20/3/2017,17.42.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,49773.0,144.33178999999998,-38.10942,Intersection,GEELONG,SOUTH WESTERN REGION,2441395.19,2376672.971,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
55445,3457189.0,T20170009977,ABS to receive accident,Finished,22/5/2017,06.04.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,100 km/hr,No,317586.0,144.29214,-38.16567,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2437964.113,2370404.051,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,2.0,0.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
55465,3457209.0,T20170009126,ABS to receive accident,Finished,6/4/2017,11.30.00,No,Vehicle overturned (no collision),Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,T intersection,Serious injury accident,60 km/hr,No,71341.0,144.34008,-38.08195,Intersection,GEELONG,SOUTH WESTERN REGION,2442100.767,2379727.023,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
55477,3457221.0,T20170009550,ABS to receive accident,Finished,1/5/2017,10.25.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,70 km/hr,No,35262.0,144.35143,-38.15461,Intersection,GEELONG,SOUTH WESTERN REGION,2443151.949,2371668.964,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
55494,3457238.0,T20170009995,ABS to receive accident,Finished,22/5/2017,12.45.00,No,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,50131.0,144.45806000000002,-38.17447,Intersection,GEELONG,SOUTH WESTERN REGION,2452510.299,2369522.3819999998,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,TOWNS,"TOWNS,RURAL_VICTORIA",GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
55496,3457240.0,T20170009998,ABS to receive accident,Finished,22/5/2017,11.50.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,71600.0,144.34306,-38.112559999999995,Intersection,GEELONG,SOUTH WESTERN REGION,2442385.877,2376330.994,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.0,2.0,0.0,1.0,1.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
55509,3457253.0,T20170008776,ABS to receive accident,Finished,3/5/2017,18.30.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70 km/hr,No,317363.0,144.3544,-38.11544,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443382.371,2376018.476,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
55524,3457268.0,T20170009167,ABS to receive accident,Finished,9/5/2017,17.54.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,70 km/hr,No,57783.0,144.34135,-38.201209999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2442304.108,2366489.739,4.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
55531,3457275.0,T20170009579,ABS to receive accident,Finished,16/5/2017,07.30.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,317408.0,144.33434,-38.07632,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2441593.114,2380348.601,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
55532,3457276.0,T20170009584,ABS to receive accident,Finished,16/5/2017,06.15.00,No,Vehicle overturned (no collision),Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,No,317559.0,144.33495,-38.07418,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2441645.114,2380586.481,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,3.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
55641,3457385.0,T20170014326,ABS to receive accident,Finished,22/7/2017,12.00.00,No,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,319642.0,144.34028999999998,-38.20689,Intersection,GEELONG,SOUTH WESTERN REGION,2442215.348,2365858.488,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
55754,3457498.0,T20170014780,ABS to receive accident,Finished,31/7/2017,12.40.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,29254.0,144.34405,-38.107459999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2442468.797,2376897.952,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
55818,3457562.0,T20170015238,ABS to receive accident,Finished,7/8/2017,02.36.00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70 km/hr,Yes,320475.0,144.45873,-38.18781,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2452577.6969999997,2368042.153,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.0,1.0,0.0,1.0,0.0,0.0,TOWNS,TOWNS,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
55819,3457563.0,T20170015239,ABS to receive accident,Finished,7/8/2017,00.32.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,No,320135.0,144.50023000000002,-37.99841,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2456103.364,2389085.253,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
55971,3457715.0,T20170013594,ABS to receive accident,Finished,12/7/2017,17.30.00,No,Collision with vehicle,Wednesday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,222851.0,144.35324,-38.108109999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2443275.121,2376831.8680000002,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,1.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
55976,3457720.0,T20170013611,ABS to receive accident,Finished,13/7/2017,02.25.00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,322667.0,144.35658999999998,-37.94335,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443445.784,2395120.912,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
55982,3457726.0,T20170013622,ABS to receive accident,Finished,12/7/2017,12.48.00,No,Collision with vehicle,Tuesday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,49677.0,144.35848000000001,-38.07719,Intersection,GEELONG,SOUTH WESTERN REGION,2443711.489,2380266.9669999997,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
55984,3457728.0,T20170014022,ABS to receive accident,Finished,19/7/2017,13.30.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,223827.0,144.3187,-38.19689,Intersection,GEELONG,SOUTH WESTERN REGION,2440316.537,2366955.405,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Country
56087,3457831.0,T20170014075,ABS to receive accident,Finished,20/7/2017,07.26.00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,323182.0,144.35981,-37.93456,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443721.7709999997,2396098.566,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,1.0,2.0,1.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
56095,3457839.0,T20170014091,ABS to receive accident,Finished,20/7/2017,14.45.00,No,Vehicle overturned (no collision),Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,319556.0,144.38244,-38.083859999999994,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445818.963,2379540.015,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
56102,3457846.0,T20170014540,ABS to receive accident,Finished,27/7/2017,13.41.00,No,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY TO RIGHT,No,Day,No,T intersection,Serious injury accident,100 km/hr,Yes,322059.0,144.24613,-38.2118,Intersection,GEELONG,SOUTH WESTERN REGION,2433972.395,2365252.9790000003,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,"Freeway,Local Road,Arterial Highway",Divided,Div,Country
56146,3457890.0,T20170014112,ABS to receive accident,Finished,20/7/2017,23.50.00,Yes,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,319599.0,144.37938,-38.15493,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445601.949,2371649.635,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
56245,3457989.0,T20170014155,ABS to receive accident,Finished,21/7/2017,16.50.00,Yes,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,50240.0,144.32676,-38.2012,Intersection,GEELONG,SOUTH WESTERN REGION,2441026.317,2366482.4930000002,7.0,6.0,0.0,0.0,6.0,1.0,2.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
56380,3458124.0,T20170015099,ABS to receive accident,Finished,4/8/2017,23.52.00,Yes,Collision with vehicle,Friday,U TURN,No,Dark Street lights on,Yes,Multiple intersection,Other injury accident,60 km/hr,No,49684.0,144.33702,-38.081379999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2441832.361,2379788.492,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
56381,3458125.0,T20170015101,ABS to receive accident,Finished,5/8/2017,00.45.00,Yes,Struck Pedestrian,Saturday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70 km/hr,No,320458.0,144.35123000000002,-38.13426,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443119.022,2373927.3819999998,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
56384,3458128.0,T20170015113,ABS to receive accident,Finished,4/8/2017,08.55.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,70 km/hr,No,320456.0,144.31687,-38.19777,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2440157.188,2366856.45,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
56398,3458142.0,T20170013849,ABS to receive accident,Finished,3/3/2017,22.30.00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,324984.0,144.60904,-38.261070000000004,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2465780.259,2359974.3819999998,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
56404,3458148.0,T20170014268,ABS to receive accident,Finished,23/7/2017,04.30.00,Yes,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY ON LEFT BEND,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,320415.0,144.31519,-38.12846,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2439954.951,2374549.728,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,M,Freeway,Freeway,Divided,Div,Country
56416,3458160.0,T20170014716,ABS to receive accident,Finished,30/7/2017,07.00.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,50 km/hr,No,44469.0,144.35411000000002,-38.1617,Intersection,GEELONG,SOUTH WESTERN REGION,2443392.159,2370882.886,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
56444,3458188.0,T20170012565,ABS to receive accident,Finished,27/6/2017,11.26.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,70 km/hr,No,45881.0,144.35116000000002,-38.13341,Intersection,GEELONG,SOUTH WESTERN REGION,2443111.7569999998,2374022.119,4.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
56459,3458203.0,T20170012989,ABS to receive accident,Finished,3/7/2017,17.48.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark No street lights,Yes,Cross intersection,Serious injury accident,100 km/hr,No,264154.0,144.64088,-38.196329999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2468540.106,2367171.794,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
56578,3458322.0,T20170013491,ABS to receive accident,Finished,27/6/2017,17.30.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,80 km/hr,No,53343.0,144.36878000000002,-38.07537,Intersection,GEELONG,SOUTH WESTERN REGION,2444614.176,2380474.485,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
56722,3458466.0,T20170013115,ABS to receive accident,Finished,5/7/2017,18.35.00,Yes,Struck Pedestrian,Wednesday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70 km/hr,No,320177.0,144.33822,-38.12557,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2441971.617,2374884.265,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
56843,3458587.0,T20170012305,ABS to receive accident,Finished,23/6/2017,12.00.00,No,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,Yes,72522.0,144.43565,-38.18227,Intersection,GEELONG,SOUTH WESTERN REGION,2450552.258,2368645.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
56847,3458591.0,T20170012311,ABS to receive accident,Finished,23/6/2017,12.32.00,No,Collision with vehicle,Friday,RIGHT REAR.,No,Unk.,No,T intersection,Other injury accident,60 km/hr,No,49761.0,144.34457,-38.10464,Intersection,GEELONG,SOUTH WESTERN REGION,2442512.326,2377211.008,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
